Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	ShopBuyPrice	ShopSellPrice	RefinedVnum	RefineSet	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	Value0	Value1	Value2	Value3	Value4	Value5	Specular	GainSocketPercent	AddonType
40309	È’ØŽ) Ú¦à ¯(Ù«)	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	20	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	25	APPLY_ATT_GRADE_BONUS	150	APPLY_EXP_DOUBLE_BONUS	30	0	0	0	4	0	0	100	0	0	
40310	È’ØŽ) ÛŽÃ¤(Ù«)	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	20	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	25	APPLY_ATT_GRADE_BONUS	150	APPLY_EXP_DOUBLE_BONUS	30	0	0	0	5	0	0	100	0	0	
40311	È’ØŽ) Å©ØŽà ¬(Ù«)	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	20	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	25	APPLY_ATT_GRADE_BONUS	150	APPLY_EXP_DOUBLE_BONUS	30	0	0	0	9	0	0	100	0	0	
40312	ß©Ø§ È‘Ý•Ñ‹(/)	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUDANG | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	20	APPLY_SKILL_DEFEND_BONUS	15	APPLY_ATT_GRADE_BONUS	150	0	0	0	0	0	0	100	0	0	
40313	ß©Ø§ È‘Ý•Ñ‹(/)	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUDANG | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	20	APPLY_SKILL_DEFEND_BONUS	15	APPLY_ATT_GRADE_BONUS	150	0	0	0	0	0	0	100	0	0	
40314	ß©Ø§ ÕœÕµ(/)	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	20	APPLY_SKILL_DEFEND_BONUS	15	APPLY_ATT_GRADE_BONUS	150	0	0	0	1	0	0	100	0	0	
40315	ß©Ø§ È°(/)	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	20	APPLY_SKILL_DEFEND_BONUS	15	APPLY_ATT_GRADE_BONUS	150	0	0	0	2	0	0	100	0	0	
40316	ß©Ø§ ß§Ý•Ñ‹(/)	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	20	APPLY_SKILL_DEFEND_BONUS	15	APPLY_ATT_GRADE_BONUS	150	0	0	0	3	0	0	100	0	0	
40317	ß©Ø§ Ú¦à ¯(/)	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	20	APPLY_SKILL_DEFEND_BONUS	15	APPLY_ATT_GRADE_BONUS	150	0	0	0	4	0	0	100	0	0	
40318	ß©Ø§ ÛŽÃ¤(/)	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	20	APPLY_SKILL_DEFEND_BONUS	15	APPLY_ATT_GRADE_BONUS	150	0	0	0	5	0	0	100	0	0	
40319	aqua2	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_STACK	NONE	NONE	NONE	20	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	20	APPLY_SKILL_DEFEND_BONUS	15	APPLY_ATT_GRADE_BONUS	150	0	0	0	9	0	0	100	0	0	
41005	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25001	0	0	100	0	0	
41006	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25003	0	0	100	0	0	
41007	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25005	0	0	100	0	0	
41008	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25007	0	0	100	0	0	
41009	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATT_GRADE_BONUS	100	APPLY_ATTBONUS_MONSTER	20	5	0	0	25009	0	0	100	0	0	
41010	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25011	0	0	100	0	0	
41011	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25013	0	0	100	0	0	
41012	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25015	0	0	100	0	0	
41013	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25017	0	0	100	0	0	
41014	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25019	0	0	100	0	0	
41015	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25001	0	0	100	0	0	
41016	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25003	0	0	100	0	0	
41017	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25005	0	0	100	0	0	
41018	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25007	0	0	100	0	0	
41019	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATT_GRADE_BONUS	100	APPLY_ATTBONUS_MONSTER	20	5	0	0	25009	0	0	100	0	0	
41020	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25011	0	0	100	0	0	
41021	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25013	0	0	100	0	0	
41022	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25015	0	0	100	0	0	
41023	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25017	0	0	100	0	0	
41024	Ü§Ø·G |Ü§	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	5	0	0	25019	0	0	100	0	0	
41307	Èæ»ç°©	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40110	0	0	100	0	0	
41308	Èæ»ç°©	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40111	0	0	100	0	0	
41309	Èæ»ç°©	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40110	0	0	100	0	0	
41310	Èæ»ç°©	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40111	0	0	100	0	0	
41315	ÆÄÈ²°©	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	5	0	0	40114	0	0	100	0	0	
41316	ÆÄÈ²°©	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	5	0	0	40115	0	0	100	0	0	
41317	ÆÄÈ²°©	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_FEMALE	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40114	0	0	100	0	0	
41318	ÆÄÈ²°©	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP | ANTI_MALE	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40115	0	0	100	0	0	
41319	Èæ»ç°©	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_DROP	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40111	0	0	100	0	0	
41456	ß©Ø§Ð©à Š17(black)1	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	5	0	0	41592	0	0	100	0	0	
41457	ß©Ø§Ð©à Š17(black)1	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	5	0	0	41593	0	0	100	0	0	
41458	ß©Ø§Ð©à Š17(black)3	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	5	0	0	41594	0	0	100	0	0	
41459	ß©Ø§Ð©à Š17(black)3	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	5	0	0	41595	0	0	100	0	0	
41460	Èƒ×¹LÆ®Ð©à Š1	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATT_GRADE_BONUS	100	APPLY_ATTBONUS_HUMAN	10	5	0	0	41592	0	0	100	0	0	
41461	Èƒ×¹LÆ®Ð©à Š2	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATT_GRADE_BONUS	100	APPLY_ATTBONUS_HUMAN	10	5	0	0	41593	0	0	100	0	0	
41462	Èƒ×¹LÆ®Ð©à Š3	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATT_GRADE_BONUS	100	APPLY_ATTBONUS_HUMAN	10	5	0	0	41594	0	0	100	0	0	
41463	Èƒ×¹LÆ®Ð©à Š4	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATT_GRADE_BONUS	100	APPLY_ATTBONUS_HUMAN	10	5	0	0	41595	0	0	100	0	0	
41496	µð½´´Ù»þ(black)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40196	0	0	10	0	0	
41497	µð½´´Ù»þ(gray)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40197	0	0	10	0	0	
41498	¾Æ¹Ù¾ß(black)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40198	0	0	10	0	0	
41499	¾Æ¹Ù¾ß(gray)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40199	0	0	10	0	0	
41500	µð½´´Ù»þ(black)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40196	0	0	10	0	0	
41501	µð½´´Ù»þ(gray)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40197	0	0	10	0	0	
41502	¾Æ¹Ù¾ß(black)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40198	0	0	10	0	0	
41503	¾Æ¹Ù¾ß(gray)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	40199	0	0	10	0	0	
41512	ÇÒ·ÎÀ©°©¿Ê(Gold)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41512	0	0	100	0	0	
41513	ÇÒ·ÎÀ©°©¿Ê(Silver)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41513	0	0	100	0	0	
41514	ÇÒ·ÎÀ©°©¿Ê(Gold)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41514	0	0	100	0	0	
41515	ÇÒ·ÎÀ©°©¿Ê(Silver)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41515	0	0	100	0	0	
41516	ÇÒ·ÎÀ©°©¿Ê(Gold)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41512	0	0	100	0	0	
41517	ÇÒ·ÎÀ©°©¿Ê(Silver)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41513	0	0	100	0	0	
41518	ÇÒ·ÎÀ©°©¿Ê(Gold)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41514	0	0	100	0	0	
41519	ÇÒ·ÎÀ©°©¿Ê(Silver)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41515	0	0	100	0	0	
41528	µð½´´Ù»þ(blue)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41528	0	0	10	0	0	
41529	µð½´´Ù»þ(red)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41529	0	0	10	0	0	
41530	¾Æ¹Ù¾ß(blue)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41530	0	0	10	0	0	
41531	¾Æ¹Ù¾ß(red)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41531	0	0	10	0	0	
41532	µð½´´Ù»þ(blue)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41528	0	0	10	0	0	
41533	µð½´´Ù»þ(red)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41529	0	0	10	0	0	
41534	¾Æ¹Ù¾ß(blue)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41530	0	0	10	0	0	
41535	¾Æ¹Ù¾ß(red)	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_DROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	100	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	41531	0	0	10	0	0	
41560	Ö¥×³Å§×³GÜ³1	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_DROP | ANTI_SELL | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MAX_HP	1000	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	5	0	0	41560	0	0	100	0	0	
